household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
1111265;some;all;2;4;6085.5468789561855;1111265
1113605;some;all;1;4;6266.436080104409;1113605
1119571;some;all;1;4;6099.982846950823;1119571
1125343;some;all;1;4;6215.754716871171;1125343
1129873;some;all;2;4;7844.317072658885;1129873
1129925;some;some;2;4;9507.813800182459;1129925
1136051;some;all;1;4;6460.39771310963;1136051
1136574;some;all;1;4;7673.293073572075;1136574
1139368;some;all;1;4;7469.438487510615;1139368
1167683;some;all;1;4;9466.11017145496;1167683
1169680;some;all;1;4;7203.61566684384;1169680
1190535;some;some;2;4;8536.600889646721;1190535
1191091;all;all;3;4;11952.292265336928;1191091
1194169;some;all;2;4;8581.00326803366;1194169
1195532;some;all;1;4;6060.540111960718;1195532
1195556;some;some;1;4;6727.615984608998;1195556
1215526;some;some;1;4;8434.281946235737;1215526
1221938;some;all;2;4;6169.6895940225595;1221938
1224762;some;all;2;4;8898.584710094461;1224762
1228350;some;some;2;4;7785.103657792308;1228350
1240022;some;some;2;4;8515.451814984712;1240022
1267256;some;all;2;4;7741.704011715793;1267256
1306216;some;all;1;4;6171.60556285092;1306216
1112839;some;none;2;0;6821.720108791895;1112839
1191128;some;none;2;0;6292.928388240714;1191128
491517;some;some;2;3;6073.362093174999;491517
510294;some;some;1;3;7208.82873272976;510294
937030;some;all;1;3;6476.357072817694;937030
937690;some;some;2;3;6196.5085013724165;937690
944167;some;some;1;3;7850.868821507365;944167
955537;some;some;2;3;7349.684383974765;955537
1074479;all;all;3;3;7472.570776030865;1074479
1128509;some;some;2;3;6480.188358468869;1128509
1130164;some;all;1;3;6213.87490394141;1130164
1200723;some;some;1;3;9535.11740344368;1200723
1226653;some;some;1;3;6962.9677056534265;1226653
1263319;some;all;1;3;6467.249014205513;1263319
39546;none;none;0;0;4923.966875666554;39546
984967;none;none;0;0;4156.124183364939;984967
1093131;none;none;0;0;4908.2815202809625;1093131
1308972;none;none;0;0;774.7883886942193;1308972
1128053;some;all;1;4;6882.777429126728;1128053
1140952;all;all;2;4;7123.848559873024;1140952
313617;all;none;3;0;6099.939757969575;313617
87549;some;none;1;0;2360.777444015227;87549
207325;some;none;2;0;7476.258893906828;207325
359294;some;none;1;0;13188.400840095028;359294
60115;all;all;3;3;3602.9219615091556;60115
87799;all;all;3;3;3707.110381811116;87799
88123;all;all;1;3;3426.572743854588;88123
144684;all;all;1;3;3037.249189982627;144684
154684;all;all;1;3;3888.925081472734;154684
168819;all;all;3;3;1968.2239298172217;168819
174399;all;all;2;3;1804.4317438944095;174399
194289;all;all;2;3;3676.438166275888;194289
204863;all;all;1;3;3782.076471133791;204863
237282;all;all;2;3;3722.616555814329;237282
251760;all;all;2;3;3975.5926013898943;251760
307649;all;all;2;3;3810.6445775052052;307649
307779;all;all;2;3;3469.896237592695;307779
324233;all;all;1;3;289.82737223064646;324233
324837;all;all;1;3;3987.372086667586;324837
380119;all;all;1;3;3497.6498983982865;380119
165455;some;all;1;4;2839.8083324032227;165455
307506;all;all;1;4;2532.587193754346;307506
80867;all;none;3;0;4791.860839762693;80867
228818;all;none;1;0;5215.788447284674;228818
102382;some;all;2;3;3666.3048995270165;102382
173271;all;all;2;3;3208.753897438401;173271
217628;some;some;1;3;6092.069666065342;217628
308018;some;all;1;3;7736.579988424137;308018
143585;none;none;0;0;2096.864030553668;143585
490156;some;some;1;2;6695.65739416167;490156
976079;some;all;1;2;6360.23933967905;976079
1268577;some;some;2;2;365.464397290061;1268577
642316;none;none;0;0;3226.248973776664;642316
14515;some;some;1;2;7258.337275103449;14515
165818;all;all;2;2;990.4281393284627;165818
188562;some;some;2;2;2220.0801483191694;188562
203362;some;some;2;2;7099.412573880538;203362
313257;all;all;1;2;2286.5703759675066;313257
371707;some;all;1;2;846.999215080608;371707
653531;none;none;0;0;3489.2035016842747;653531
960604;none;none;0;0;2348.075453055946;960604
1056421;none;none;0;0;1954.4574035714074;1056421
1067214;none;none;0;0;2005.4065824318175;1067214
1072531;none;none;0;0;2531.68068125317;1072531
1162357;none;none;0;0;3075.113802415617;1162357
1205330;none;none;0;0;2266.0635907683386;1205330
1229103;none;none;0;0;3220.4634859363646;1229103
930691;some;all;2;5;8504.840516872617;930691
1046602;all;all;2;5;6192.221829566746;1046602
1051682;some;some;1;5;8543.750803969682;1051682
14526;none;none;0;0;1599.6935932127494;14526
121077;none;none;0;0;828.4147206272974;121077
287981;none;none;0;0;2733.7873594158564;287981
945940;all;all;3;3;305.9757954289404;945940
956332;some;some;2;3;5270.380736437744;956332
982892;some;all;1;3;5958.719265908768;982892
1066021;all;all;2;3;5862.181070714391;1066021
1117737;some;some;2;3;5834.051521180016;1117737
14662;all;all;1;5;4849.777982856266;14662
89394;all;all;3;5;4938.634484075253;89394
166091;some;all;1;5;4766.975471387314;166091
239491;all;all;2;5;4955.483330782369;239491
643084;none;some;0;1;5417.315878046217;643084
955034;none;some;0;1;4123.571567798759;955034
970812;none;some;0;1;922.8026397094993;970812
979548;none;some;0;1;1896.753366582081;979548
1071205;none;all;0;1;4695.926568151267;1071205
1124584;none;some;0;1;5297.79521419889;1124584
1221982;none;some;0;1;2399.111868394828;1221982
1226061;none;some;0;1;4233.036744104073;1226061
1247369;none;some;0;1;4090.9181234628913;1247369
1252296;none;all;0;1;1703.2892746655682;1252296
1260327;none;some;0;1;2570.752056246085;1260327
1298049;none;all;0;1;2319.5654085272085;1298049
14747;all;none;1;0;2666.299056986531;14747
14876;all;none;3;0;2565.7109288785523;14876
188419;all;none;2;0;2687.45586717667;188419
243276;all;none;3;0;2526.997735286358;243276
544680;all;all;2;2;3448.3969032034647;544680
954157;some;some;1;2;3701.6169269074953;954157
1046501;some;some;2;2;3740.9803403371525;1046501
17548;all;all;1;2;2561.6468991583306;17548
55010;some;some;3;2;8562.516472981333;55010
154750;all;all;3;2;2577.8504571477743;154750
194040;all;all;1;2;2712.8781104198947;194040
237742;some;some;2;2;2729.7130868737936;237742
281359;all;all;1;2;2637.5791858582224;281359
51025;some;some;2;2;1915.9204980091954;51025
133465;all;all;2;2;296.5188006603561;133465
273820;some;some;2;2;6957.825826717343;273820
978354;some;all;1;4;3079.6416310504724;978354
1125847;all;all;2;4;3927.6222144407056;1125847
15364;none;none;0;0;2910.3306088963877;15364
110420;none;none;0;0;4496.387186730378;110420
120571;none;none;0;0;2520.429298374083;120571
133341;none;none;0;0;3060.473063450868;133341
148312;none;none;0;0;1701.0874400815994;148312
308479;none;none;0;0;9306.195793751209;308479
101898;all;all;2;6;2690.322238825179;101898
110871;some;all;1;6;10804.559824160753;110871
129669;all;all;3;6;2553.247612948224;129669
137433;all;all;3;6;2574.350914898465;137433
164729;all;all;1;6;2815.1382663179006;164729
168748;all;all;2;6;2996.2155305717015;168748
193895;some;all;1;6;11784.283064385187;193895
216906;all;all;1;6;2755.0491886210875;216906
229928;some;all;2;6;405.86133456015995;229928
273776;some;all;2;6;7452.960228990005;273776
352323;some;all;1;6;6860.372591650887;352323
359008;all;all;1;6;2589.092473536064;359008
956228;some;none;1;0;3808.0714824907227;956228
1062706;some;none;1;0;3763.141444041387;1062706
1124175;all;none;1;0;3317.5604943279895;1124175
1207598;all;none;2;0;3694.8581281296388;1207598
1247786;some;none;2;0;3278.411454591671;1247786
15530;all;all;2;2;2964.5701663898362;15530
221034;all;all;1;2;2885.8626938412635;221034
249226;some;some;1;2;8076.6472093050825;249226
261490;all;all;1;2;2859.362956814118;261490
15593;all;all;2;4;5030.25966135568;15593
27486;all;all;3;4;4238.216243885146;27486
33659;all;all;2;4;5966.202862981358;33659
36378;all;all;2;4;4170.572931598219;36378
42577;all;all;1;4;5326.215603041546;42577
48979;some;some;2;4;570.8990755369003;48979
67991;some;all;1;4;5807.021443212958;67991
68514;all;all;3;4;4269.8345363685985;68514
82200;all;all;3;4;4012.9865453445946;82200
82801;all;all;2;4;4870.727692092384;82801
83464;all;all;1;4;5929.993541498612;83464
107931;all;all;2;4;5083.669190885704;107931
118156;all;all;2;4;5718.017967411258;118156
160540;some;all;2;4;5411.501327036749;160540
211762;some;all;1;4;4432.871663495218;211762
214847;all;all;1;4;6926.623219785308;214847
218483;all;all;1;4;6146.9433375666085;218483
230724;all;all;2;4;5799.272090377029;230724
255383;all;all;1;4;5714.474672579981;255383
259325;all;all;3;4;4209.104766159758;259325
262280;all;all;1;4;4744.895873365481;262280
269724;all;all;1;4;4741.915327408315;269724
275358;all;all;2;4;4843.119622126953;275358
276362;all;all;2;4;4093.1995538263923;276362
292813;all;all;2;4;5924.163574341137;292813
372939;all;all;1;4;4107.992167515991;372939
377003;some;all;1;4;4632.233351309934;377003
379775;all;all;2;4;4814.185082125962;379775
381101;all;all;1;4;4645.9496093894295;381101
979300;some;all;2;4;4661.365812951315;979300
937605;some;some;2;1;4672.673122842232;937605
1060074;some;some;2;1;5507.7216191729985;1060074
1067284;all;some;3;1;4300.363382569996;1067284
1078322;some;some;1;1;5820.159569763459;1078322
1097692;some;some;2;1;100.02752183933774;1097692
1099247;some;some;2;1;4509.139798059836;1099247
1141445;some;some;1;1;4741.2651577527195;1141445
1143411;some;some;2;1;4292.41244668434;1143411
1226816;some;some;1;1;4345.340451053421;1226816
1248066;some;some;2;1;5196.527587844458;1248066
16448;all;none;1;0;3657.117044015444;16448
213103;some;none;1;0;3218.079340124982;213103
230808;some;none;1;0;3279.1026941346763;230808
315863;all;none;2;0;3531.429161037109;315863
364384;all;none;2;0;3321.0986488713947;364384
34023;none;none;0;0;3082.2137154251045;34023
65535;none;none;0;0;3784.337785082879;65535
95398;none;none;0;0;3707.546968305457;95398
105006;none;none;0;0;1961.3772250851534;105006
122867;none;none;0;0;5009.909397574071;122867
139660;none;none;0;0;8792.073045059042;139660
144225;none;none;0;0;2971.647594254833;144225
221163;none;none;0;0;15572.678862441793;221163
241356;none;none;0;0;4598.005322173031;241356
267080;none;none;0;0;4070.205956072579;267080
271687;none;none;0;0;5789.953426900407;271687
283390;none;none;0;0;2639.784182176186;283390
284404;none;none;0;0;3586.2425979084946;284404
329251;none;none;0;0;9883.399085538826;329251
329516;none;none;0;0;4951.517630333085;329516
333228;none;none;0;0;1698.3711019406855;333228
353775;none;none;0;0;2706.416545287517;353775
83410;none;some;0;1;2977.0077404536214;83410
84524;none;some;0;1;1832.3781754159356;84524
90115;none;some;0;1;2472.7179201477147;90115
123067;none;some;0;1;2587.3793347518153;123067
159421;none;some;0;1;1879.7903788062786;159421
240765;none;all;0;1;219.28575506631825;240765
256625;none;some;0;1;6650.156167295422;256625
260595;none;all;0;1;2425.3736950674656;260595
302763;none;some;0;1;2493.4026832838495;302763
303663;none;some;0;1;7188.541590474219;303663
16520;all;none;2;0;1060.5870034164243;16520
16644;all;none;3;0;1158.986521327633;16644
91619;some;none;1;0;1022.542126798977;91619
302767;some;none;1;0;6729.535366875347;302767
221401;all;none;1;0;1043.9436369651028;221401
248685;all;none;2;0;1149.6410973001293;248685
271547;some;none;1;0;1008.5120833378578;271547
333269;all;none;1;0;1109.522086169206;333269
1414978;all;some;1;1;3184.760695291129;1414978
797469;all;none;3;0;6644.694119072917;797469
1323549;some;none;1;0;2647.936801367005;1323549
1397841;all;none;1;0;2829.5296415123566;1397841
1397913;all;none;1;0;2937.9856523186763;1397913
1401741;all;none;2;0;2681.4536389783025;1401741
16535;none;none;0;0;5911.493381993392;16535
69696;none;none;0;0;3329.2570277638442;69696
210490;none;none;0;0;447.3890662104087;210490
221406;none;none;0;0;12563.767746135185;221406
257298;none;none;0;0;1347.977712301945;257298
309497;none;none;0;0;2435.091754249417;309497
50621;all;all;2;2;4413.076216479512;50621
75617;all;some;3;2;5760.549891691753;75617
105379;some;some;1;2;5350.196175593808;105379
139480;all;some;3;2;5719.759161823526;139480
141955;all;all;1;2;4540.726681281811;141955
212957;some;some;1;2;5631.108003978946;212957
224533;some;some;1;2;4993.272051551483;224533
228123;some;some;1;2;7521.536200176027;228123
248051;some;some;1;2;5232.9762299003505;248051
270639;some;some;1;2;6120.660132370053;270639
283549;all;all;3;2;4186.057638640863;283549
336051;some;all;1;2;4490.132900754623;336051
373695;some;some;2;2;4917.984177194047;373695
377525;some;all;1;2;4256.982315017613;377525
107760;some;none;1;0;5340.833356952136;107760
118361;some;none;1;0;8724.727736763281;118361
179648;some;none;1;0;7961.619012262778;179648
213423;some;none;1;0;5169.661910142987;213423
230751;some;none;1;0;4769.710700702701;230751
251234;some;none;1;0;4123.974002927714;251234
256408;all;none;2;0;7905.0010168196495;256408
277352;all;none;2;0;4503.701514930453;277352
16544;none;none;0;0;2761.6545694221413;16544
66500;none;none;0;0;3568.282393067395;66500
66959;none;none;0;0;370.31952367449287;66959
144156;none;none;0;0;3012.3158864962907;144156
177111;all;all;1;3;6237.905409230079;177111
256376;some;some;1;3;10546.369144183835;256376
144017;all;none;2;0;1113.0254609946835;144017
145953;all;none;2;0;1196.8728581001096;145953
276476;some;none;1;0;11467.09373876974;276476
283110;all;none;1;0;1097.7612584715143;283110
839895;some;some;2;1;1019.5057253282423;839895
370517;all;some;3;2;5777.137608431362;370517
761316;some;some;2;2;5046.586004249508;761316
764597;some;some;2;2;5157.715188906865;764597
789597;some;some;2;2;4194.23326091629;789597
915964;some;some;2;2;5598.168831900846;915964
926487;all;all;1;2;4571.848801821109;926487
926773;all;some;3;2;10610.744355347046;926773
929223;all;some;2;2;4322.638985464262;929223
933389;some;some;2;2;4143.870774063445;933389
941829;some;some;2;2;5546.154338711032;941829
1104038;some;some;1;2;4243.972582447944;1104038
1188136;some;some;1;2;5263.156689822941;1188136
1233348;some;some;1;2;375.46856192666405;1233348
1315978;all;all;2;2;4177.4679968622095;1315978
934494;some;some;2;3;5769.713050234845;934494
942844;some;all;1;3;4977.12399139295;942844
1212392;some;some;3;3;4943.72706685394;1212392
1232966;all;all;2;3;5563.806171051735;1232966
767390;some;some;1;1;4153.066381646187;767390
840592;some;some;2;1;4377.446488211341;840592
890980;some;some;1;1;4997.00107377949;890980
968576;all;all;2;1;5296.033546241156;968576
1307053;some;some;1;1;5691.267371631058;1307053
722711;some;some;1;2;5911.852412368698;722711
768261;some;some;2;2;4989.995255537849;768261
1150714;all;all;1;2;917.6757539655025;1150714
1289170;all;all;1;2;5352.33919634562;1289170
1306864;some;all;1;2;4398.132381130675;1306864
16914;some;some;3;2;13215.645391343462;16914
1198398;all;all;2;2;2829.012525979079;1198398
948109;some;none;1;0;2436.0896850036534;948109
977214;some;none;1;0;2236.0746518644814;977214
1210904;all;none;2;0;2323.782148963769;1210904
1256689;some;all;1;2;2841.212774309119;1256689
1258596;some;some;2;2;12279.935089877763;1258596
17031;some;some;1;2;2746.3002022351207;17031
44042;some;some;1;2;2889.958610350821;44042
715654;some;some;1;2;2914.1704688198884;715654
778600;some;some;1;2;2852.993462336972;778600
903484;some;all;1;2;2953.2244347174296;903484
1074626;all;all;2;2;2502.393123089782;1074626
1242001;all;all;2;2;2660.6477340515876;1242001
1242576;some;some;2;2;11294.996101795874;1242576
916509;all;all;1;2;2500.4270450395993;916509
1069858;all;all;1;2;2764.391492508719;1069858
1093823;all;all;2;2;2541.9627439620044;1093823
1313918;some;all;1;2;2801.2534125917978;1313918
73480;all;none;1;0;2560.9542189890185;73480
29245;none;none;0;0;6409.893960461237;29245
763344;none;none;0;0;10280.374172155964;763344
904485;none;none;0;0;2239.840819945158;904485
911767;none;none;0;0;5057.324719315731;911767
919011;none;none;0;0;2395.809874469369;919011
941815;none;none;0;0;5983.721855061948;941815
953807;none;none;0;0;2051.0695728705896;953807
964785;none;none;0;0;4847.482696775544;964785
976956;none;none;0;0;6443.92388919522;976956
990713;none;none;0;0;4999.747007085956;990713
1053987;none;none;0;0;3501.1893375386617;1053987
1058087;none;none;0;0;3137.1765624413356;1058087
1094457;none;none;0;0;2199.0336173893056;1094457
1096103;none;none;0;0;3555.906280242905;1096103
1096359;none;none;0;0;3996.7801146028487;1096359
1100820;none;none;0;0;1383.6622617409894;1100820
1119729;none;none;0;0;3628.9814094991275;1119729
1120517;none;none;0;0;1469.195132851894;1120517
1191548;none;none;0;0;1544.7644142630447;1191548
1211370;none;none;0;0;3679.557977516513;1211370
1234499;none;none;0;0;3143.186905323909;1234499
1235875;none;none;0;0;3183.9299009819774;1235875
1283099;none;none;0;0;1808.6816962384455;1283099
1283285;none;none;0;0;3049.7781246887416;1283285
1305372;none;none;0;0;2161.2332505129325;1305372
17140;all;all;2;2;3285.1978462601223;17140
101723;all;all;3;2;3725.7759043604924;101723
17141;none;some;0;1;3095.2916225742447;17141
297822;none;some;0;1;4605.943783293553;297822
1311207;some;some;1;1;3163.581107478636;1311207
1321257;some;some;2;1;3790.413989948173;1321257
1343845;all;some;3;1;3367.7313120268086;1343845
1366489;some;some;1;1;3721.7943128059237;1366489
1367622;some;some;1;1;3210.732047687029;1367622
54116;all;none;2;0;3422.8567821502666;54116
60107;some;none;1;0;11580.206227093713;60107
81047;all;none;3;0;3978.0558777582655;81047
