person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
67581;10492;Y15-19;False;male;S;False;True;67581;15972
340048;170955;Y20-24;True;male;M;False;False;340048;47699
366408;170955;Y20-24;False;male;G;True;False;366408;20110
311872;170955;Y20-24;True;male;N;True;False;311872;46862
309395;170955;Y20-24;True;male;G;False;True;309395;7280
311146;171656;Y20-24;True;male;I;False;False;311146;47699
312965;171656;Y20-24;False;male;NAP;False;False;312965;37464
367754;171656;Y20-24;False;male;R;True;False;367754;47746
369086;189365;Y20-24;True;male;N;False;False;369086;47699
1287571;189365;Y35-39;False;male;C;True;False;1287571;37165
527980;207649;Y25-29;False;male;NAP;False;False;527980;47699
401761;207649;Y25-29;True;male;Q;True;False;401761;18280
502253;207649;Y25-29;True;male;I;True;False;502253;37056
465048;251672;Y25-29;False;male;M;False;False;465048;47699
504209;251672;Y25-29;False;male;N;False;False;504209;47699
502658;251672;Y25-29;False;male;J;True;False;502658;46253
136572;87796;Y20-24;True;male;J;True;False;136572;33752
225892;87796;Y20-24;True;male;J;True;False;225892;4161
137514;87796;Y20-24;False;male;N;True;True;137514;6686
150466;88430;Y20-24;False;male;NAP;True;False;150466;33752
137395;88430;Y20-24;False;male;N;False;True;137395;5682
208132;88430;Y20-24;False;male;K;True;True;208132;15937
446716;239294;Y25-29;False;male;O;True;False;446716;33752
527902;239294;Y25-29;False;male;NAP;False;True;527902;46201
446180;239294;Y25-29;False;male;NAP;True;False;446180;37551
238916;143488;Y20-24;True;male;Q;True;False;238916;19971
502543;239030;Y25-29;True;male;I;True;False;502543;19971
445621;239030;Y25-29;True;male;N;False;False;445621;24627
464213;239030;Y25-29;True;male;F;False;True;464213;39158
470414;239030;Y25-29;True;male;L;False;True;470414;39158
566262;309175;Y25-29;False;male;N;True;False;566262;19971
587353;309175;Y25-29;True;male;H;False;True;587353;36535
18316;14202;Y15-19;False;male;NAP;False;True;18316;15972
17945;14202;Y15-19;False;male;NAP;False;True;17945;5565
61480;38902;Y15-19;False;male;C;False;True;61480;15972
62134;38902;Y15-19;False;male;O;True;False;62134;29355
3611652;38902;Y65-69;True;male;J;True;False;3611652;20400
102891;60646;Y20-24;False;male;M;False;True;102891;15972
325651;60646;Y20-24;True;male;I;False;True;325651;44003
177020;60646;Y20-24;False;male;M;False;True;177020;5565
272100;60646;Y20-24;False;male;I;False;True;272100;7088
299544;96683;Y20-24;True;male;Q;False;True;299544;15972
149977;96683;Y20-24;False;male;NAP;False;False;149977;16098
277457;96683;Y20-24;False;male;NAP;False;False;277457;17013
325075;132966;Y20-24;True;male;F;False;True;325075;15972
215067;132966;Y20-24;False;male;NAP;False;True;215067;5863
320400;149982;Y20-24;False;male;NAP;False;True;320400;15972
256019;149982;Y20-24;True;male;K;False;True;256019;27472
293314;149982;Y20-24;True;male;M;False;False;293314;46241
311342;171718;Y20-24;False;male;I;False;True;311342;15972
365964;171718;Y20-24;True;male;C;True;True;365964;6509
311826;171718;Y20-24;True;male;N;True;False;311826;32438
676347;331169;Y25-29;True;male;L;False;True;676347;15972
618126;331169;Y25-29;True;male;G;True;False;618126;32679
754442;370499;Y25-29;False;male;NAP;False;True;754442;15972
25359;19101;Y15-19;False;male;NAP;False;True;25359;44003
92403;50886;Y20-24;False;male;C;False;True;92403;44003
1409356;50886;Y35-39;False;male;C;True;False;1409356;25228
1409606;50886;Y35-39;True;male;C;True;False;1409606;34296
3625243;50886;Y70-74;False;female;NAP;False;False;3625243;20001
155739;100413;Y20-24;False;male;R;False;True;155739;44003
359928;100413;Y20-24;False;male;NAP;False;False;359928;16098
365265;100413;Y20-24;False;male;O;True;True;365265;4941
368999;189317;Y20-24;True;male;N;False;True;368999;44003
1281286;189317;Y35-39;False;male;G;True;False;1281286;44828
1365098;189317;Y35-39;True;male;J;True;False;1365098;43050
576140;312580;Y25-29;True;male;S;False;True;576140;44003
622871;312580;Y25-29;False;male;NAP;True;True;622871;15441
585645;312580;Y25-29;True;male;H;True;False;585645;30441
3603746;312580;Y65-69;False;female;NAP;False;False;3603746;22268
244050;87985;Y20-24;True;male;R;True;True;244050;47815
150270;87985;Y20-24;False;male;NAP;True;False;150270;20484
136809;87985;Y20-24;False;male;L;True;True;136809;7042
137625;87985;Y20-24;True;male;O;True;True;137625;4941
189969;87985;Y20-24;False;male;NAP;False;True;189969;39158
326579;141293;Y20-24;False;male;N;True;True;326579;47815
272568;141293;Y20-24;True;male;N;True;False;272568;16059
235170;141293;Y20-24;False;male;N;True;False;235170;34776
326890;141293;Y20-24;True;male;P;True;False;326890;42463
327084;176467;Y20-24;False;male;Q;True;True;327084;47815
709402;194027;Y25-29;True;male;H;True;True;709402;47815
695174;194027;Y25-29;True;male;G;False;False;695174;37000
2294320;194027;Y45-49;False;male;Q;True;False;2294320;20149
385484;194027;Y25-29;True;male;F;True;True;385484;29993
748389;194027;Y25-29;True;male;H;False;True;748389;31197
429481;229297;Y25-29;True;male;I;True;True;429481;47815
446572;239454;Y25-29;False;male;NAP;True;True;446572;47815
455695;245173;Y25-29;True;male;P;True;True;455695;47815
697205;245173;Y25-29;False;male;M;True;False;697205;11090
128229;81291;Y20-24;False;male;P;True;False;128229;23145
3625493;81291;Y70-74;False;female;NAP;False;False;3625493;5809
77388;43555;Y15-19;False;male;NAP;False;False;77388;48017
2376771;43555;Y45-49;True;male;R;True;False;2376771;34044
2254494;43555;Y45-49;True;male;N;True;False;2254494;41827
125230;78898;Y20-24;False;male;F;False;False;125230;48017
255499;78898;Y20-24;True;male;I;False;True;255499;47903
1334044;78898;Y35-39;True;male;R;True;False;1334044;22230
216179;97334;Y20-24;True;male;N;False;False;216179;48017
193471;97334;Y20-24;True;male;M;False;True;193471;21908
150944;97334;Y20-24;False;male;NAP;True;False;150944;46811
158089;102058;Y20-24;True;male;N;False;False;158089;48017
1332443;102058;Y35-39;False;male;O;True;False;1332443;28548
1293943;102058;Y35-39;False;male;UNK;True;False;1293943;31476
442654;237579;Y25-29;True;male;G;False;False;442654;48017
443325;237579;Y25-29;False;male;I;False;True;443325;33370
453596;243678;Y25-29;False;male;M;False;False;453596;48017
2635273;243678;Y45-49;False;male;NAP;True;False;2635273;42500
501027;272374;Y25-29;False;male;G;False;False;501027;48017
572103;272374;Y25-29;False;male;N;True;False;572103;37551
572297;272374;Y25-29;True;male;O;True;False;572297;16530
40326;28884;Y15-19;False;male;NAP;False;False;40326;16098
2209522;28884;Y45-49;True;male;H;True;False;2209522;37196
2289553;28884;Y45-49;True;male;O;True;False;2289553;11089
293626;165685;Y20-24;True;male;N;False;False;293626;16098
1461380;165685;Y35-39;True;male;H;True;False;1461380;44828
1478566;165685;Y35-39;False;male;NAP;True;False;1478566;27174
1379764;165685;Y35-39;True;male;C;True;False;1379764;42469
3627362;165685;Y70-74;False;female;NAP;True;True;3627362;22976
445698;239072;Y25-29;True;male;N;False;False;445698;16098
502788;239072;Y25-29;True;male;J;True;False;502788;4821
452241;242646;Y25-29;True;male;G;False;False;452241;16098
711547;242646;Y25-29;True;male;Q;True;True;711547;15441
2551724;242646;Y45-49;False;male;NAP;True;True;2551724;34578
2596439;242646;Y45-49;True;male;O;True;False;2596439;22587
695759;354644;Y25-29;False;male;H;False;False;695759;16098
2356355;354644;Y45-49;False;male;Q;True;False;2356355;41507
75688;43033;Y15-19;False;male;NAP;False;True;75688;5863
2630607;43033;Y45-49;True;female;O;True;False;2630607;30412
2330701;43033;Y45-49;False;female;D;True;False;2330701;29455
77419;43583;Y15-19;False;male;NAP;False;True;77419;5863
2296641;43583;Y45-49;True;male;G;True;False;2296641;45502
2289369;43583;Y45-49;True;male;M;True;False;2289369;45502
2208881;43583;Y45-49;False;male;F;True;False;2208881;5047
95026;53393;Y20-24;True;male;N;False;True;95026;5863
1289171;53393;Y35-39;True;male;H;True;False;1289171;4150
242217;87893;Y20-24;False;male;G;False;True;242217;5863
150397;87893;Y20-24;False;male;NAP;True;True;150397;6509
136686;87893;Y20-24;False;male;J;True;False;136686;28160
265691;143228;Y20-24;True;male;A;False;True;265691;5863
238540;143228;Y20-24;False;male;N;True;True;238540;15441
275418;143228;Y20-24;True;male;G;True;True;275418;5817
3700077;143228;Y80-84;False;female;NAP;False;False;3700077;15538
695621;194515;Y25-29;True;male;H;False;True;695621;5863
694268;194515;Y25-29;True;male;C;True;True;694268;15441
2356241;194515;Y45-49;True;male;Q;True;False;2356241;37507
386003;194515;Y25-29;False;male;H;True;True;386003;4477
468730;237091;Y25-29;False;male;F;False;True;468730;5863
441761;237091;Y25-29;True;male;C;True;True;441761;6509
452325;242708;Y25-29;True;male;G;False;True;452325;5863
2354846;242708;Y45-49;True;male;I;True;False;2354846;30506
563680;307829;Y25-29;True;male;N;False;True;563680;5863
585639;307829;Y25-29;True;male;H;False;False;585639;17664
676644;307829;Y25-29;False;male;N;False;False;676644;46241
600110;323781;Y25-29;False;male;H;False;True;600110;5863
600265;323781;Y25-29;True;male;I;True;False;600265;27255
428512;228480;Y25-29;False;female;NAP;True;False;428512;17028
743678;228480;Y25-29;True;female;J;False;True;743678;48212
3690640;1404372;Y75-79;False;female;NAP;True;False;3690640;43015
3690156;1404372;Y75-79;True;female;A;True;False;3690156;48240
3705766;1408597;Y80-84;False;female;NAP;True;False;3705766;43015
3731548;1415118;Y90-94;False;female;NAP;True;False;3731548;43015
14115;11321;Y15-19;False;female;NAP;True;True;14115;40213
81947;11321;Y15-19;True;female;G;False;False;81947;20035
3683078;11321;Y75-79;False;female;NAP;True;False;3683078;48240
162245;68809;Y20-24;False;female;G;True;True;162245;40213
222242;68809;Y20-24;False;female;NAP;True;False;222242;43879
304337;68809;Y20-24;True;female;H;False;False;304337;34599
112796;68809;Y20-24;False;female;NAP;False;False;112796;4640
489779;266012;Y25-29;False;female;G;True;True;489779;40213
1266372;266012;Y35-39;True;female;J;True;False;1266372;24369
1459775;266012;Y35-39;True;female;N;True;False;1459775;22219
751185;369640;Y25-29;False;female;NAP;True;True;751185;40213
1598861;369640;Y35-39;True;female;F;True;True;1598861;48712
35629;12045;Y15-19;False;female;NAP;False;False;35629;20035
14951;12045;Y15-19;False;female;NAP;False;True;14951;17321
30547;22608;Y15-19;False;female;NAP;False;False;30547;20035
3676183;22608;Y75-79;False;male;NAP;True;False;3676183;48909
87365;33947;Y15-19;True;female;M;False;False;87365;20035
3008649;33947;Y50-54;False;male;K;True;False;3008649;24647
49813;33947;Y15-19;False;female;NAP;False;True;49813;48946
3020403;33947;Y50-54;False;male;C;True;True;3020403;46817
3033885;33947;Y50-54;False;male;O;True;False;3033885;34090
82678;45419;Y15-19;True;female;G;False;False;82678;20035
3170879;45419;Y55-59;False;female;J;False;False;3170879;47991
100176;58142;Y20-24;True;female;N;False;False;100176;20035
186161;58142;Y20-24;False;female;NAP;False;False;186161;43655
232332;58142;Y20-24;True;female;I;True;False;232332;48195
100414;58364;Y20-24;False;female;NAP;False;False;100414;20035
232311;58364;Y20-24;True;female;I;True;False;232311;43342
233095;58364;Y20-24;False;female;NAP;True;False;233095;48785
1693703;58364;Y35-39;True;male;O;True;False;1693703;42539
314362;58364;Y20-24;True;female;R;True;False;314362;16607
1644466;58364;Y35-39;False;male;G;True;False;1644466;40106
1664902;58364;Y35-39;True;male;O;True;False;1664902;43114
108679;65699;Y20-24;False;female;G;False;False;108679;20035
260421;75552;Y20-24;True;female;K;False;False;260421;20035
260559;75552;Y20-24;False;female;M;True;False;260559;20916
122707;75552;Y20-24;True;female;Q;True;False;122707;16978
120531;75552;Y20-24;True;female;G;False;True;120531;22333
123134;77261;Y20-24;True;female;S;False;False;123134;20035
162929;77261;Y20-24;False;female;I;False;True;162929;48212
195790;110362;Y20-24;True;female;I;False;False;195790;20035
175114;110362;Y20-24;True;female;S;True;False;175114;26878
180707;113693;Y20-24;False;female;C;False;False;180707;20035
2983635;113693;Y50-54;False;male;G;False;False;2983635;46291
246541;145930;Y20-24;True;female;G;False;False;246541;20035
409514;214271;Y25-29;False;female;P;False;False;409514;20035
523749;214271;Y25-29;False;female;M;True;False;523749;20916
1323909;214271;Y35-39;True;female;R;True;False;1323909;22930
1265962;214271;Y35-39;False;female;I;True;False;1265962;43642
436432;220432;Y25-29;False;female;O;False;False;436432;20035
416827;220432;Y25-29;True;female;S;True;True;416827;46727
1686190;220432;Y35-39;True;female;C;False;False;1686190;4043
1500906;220432;Y35-39;True;female;S;True;True;1500906;29427
433025;231997;Y25-29;True;female;O;False;False;433025;20035
1694693;231997;Y35-39;True;female;G;True;True;1694693;48622
1500562;231997;Y35-39;True;female;Q;True;False;1500562;47713
1499790;231997;Y35-39;True;female;N;True;False;1499790;43112
1499743;231997;Y35-39;True;female;N;True;False;1499743;25603
630810;231997;Y25-29;False;female;G;False;True;630810;29091
1295058;231997;Y35-39;False;female;NAP;True;False;1295058;4885
449741;241082;Y25-29;False;female;NAP;False;False;449741;20035
1499463;241082;Y35-39;True;female;M;True;False;1499463;37171
1694332;241082;Y35-39;False;female;A;True;False;1694332;34291
473125;255218;Y25-29;True;female;D;False;False;473125;20035
488246;255218;Y25-29;False;female;NAP;False;False;488246;43655
475685;256755;Y25-29;False;female;NAP;False;False;475685;20035
1266998;256755;Y35-39;True;female;K;True;False;1266998;25236
489082;265531;Y25-29;False;female;S;False;False;489082;20035
702422;265531;Y25-29;False;female;NAP;False;True;702422;6497
3544089;265531;Y60-64;True;female;Q;True;True;3544089;40646
492213;267697;Y25-29;False;female;NAP;False;False;492213;20035
773891;267697;Y25-29;False;female;P;True;False;773891;25449
1440874;267697;Y35-39;True;female;J;True;True;1440874;36747
493044;268257;Y25-29;True;female;Q;False;False;493044;20035
648134;268257;Y25-29;True;female;O;True;False;648134;20916
514803;268257;Y25-29;False;female;NAP;True;False;514803;45387
508916;274996;Y25-29;True;female;C;False;False;508916;20035
631396;274996;Y25-29;True;female;N;True;False;631396;21044
1708965;274996;Y35-39;False;female;NAP;False;False;1708965;16702
511620;276453;Y25-29;True;female;O;False;False;511620;20035
751773;276453;Y25-29;False;female;NAP;True;False;751773;25449
714837;361260;Y25-29;True;female;G;False;False;714837;20035
2572047;361260;Y45-49;True;male;S;True;False;2572047;48350
3712553;1375788;Y80-84;False;female;NAP;True;False;3712553;48240
3711420;1375788;Y80-84;False;female;NAP;True;False;3711420;48240
3585829;1375788;Y65-69;False;female;NAP;True;True;3585829;48878
3579135;1375788;Y65-69;True;female;S;True;False;3579135;16770
3697475;1379394;Y80-84;False;female;NAP;True;False;3697475;48240
3592536;1379394;Y65-69;False;female;NAP;True;False;3592536;38817
3607876;1379394;Y65-69;False;female;NAP;True;True;3607876;40646
3619821;1379394;Y65-69;True;female;H;False;False;3619821;4975
3687931;1403006;Y75-79;False;female;NAP;True;False;3687931;48240
3687955;1403006;Y75-79;False;female;NAP;False;False;3687955;43140
3681466;1403006;Y75-79;True;female;S;True;False;3681466;46763
14250;11431;Y15-19;False;female;NAP;False;False;14250;48724
82007;11431;Y15-19;False;female;G;False;False;82007;45377
57200;37890;Y15-19;True;female;Q;False;False;57200;48724
3264181;37890;Y55-59;False;female;G;True;False;3264181;26929
3303384;37890;Y55-59;False;female;NAP;True;False;3303384;16476
3340158;37890;Y55-59;False;female;NAP;True;False;3340158;26256
3340453;37890;Y55-59;False;female;NAP;True;False;3340453;40173
174234;66653;Y20-24;True;female;O;False;False;174234;48724
110233;66653;Y20-24;True;female;G;True;False;110233;43879
195016;122863;Y20-24;False;female;G;False;False;195016;48724
300987;168081;Y20-24;True;female;N;False;False;300987;48724
474668;256065;Y25-29;True;female;O;False;False;474668;48724
702700;256065;Y25-29;False;female;NAP;False;False;702700;24718
557039;256065;Y25-29;False;female;NAP;False;True;557039;19928
488129;256065;Y25-29;False;female;N;True;False;488129;43923
474527;256065;Y25-29;False;female;N;True;False;474527;25553
483670;262580;Y25-29;False;female;K;False;False;483670;48724
614134;262580;Y25-29;True;female;O;False;True;614134;28755
628394;262580;Y25-29;False;female;N;False;True;628394;19928
495172;269581;Y25-29;True;female;I;False;False;495172;48724
520965;269581;Y25-29;False;female;C;False;True;520965;19928
1296174;269581;Y35-39;False;female;NAP;True;False;1296174;43128
283680;74227;Y20-24;False;female;P;False;False;283680;45377
3044254;74227;Y50-54;False;male;NAP;True;False;3044254;22402
119045;74227;Y20-24;False;female;NAP;False;True;119045;15548
2912403;74227;Y50-54;True;male;M;True;False;2912403;25531
627868;303556;Y25-29;False;female;L;False;False;627868;45377
628841;303556;Y25-29;False;female;O;True;False;628841;48785
629841;303556;Y25-29;False;female;R;True;True;629841;22988
745552;303556;Y25-29;False;female;NAP;True;False;745552;19943
556084;303556;Y25-29;False;female;NAP;True;False;556084;19943
614091;329743;Y25-29;True;female;O;False;False;614091;45377
693795;329743;Y25-29;False;female;R;True;True;693795;22988
746523;329743;Y25-29;True;female;Q;True;False;746523;40020
82440;45309;Y15-19;True;female;Q;False;True;82440;36697
82314;45309;Y15-19;True;female;N;False;True;82314;40040
3685676;45309;Y75-79;False;female;NAP;False;False;3685676;25619
3685809;45309;Y75-79;False;female;NAP;False;False;3685809;25619
109446;50487;Y20-24;True;female;O;False;True;109446;36697
91891;50487;Y20-24;False;female;NAP;False;False;91891;17725
357418;50487;Y20-24;True;female;K;True;False;357418;28433
129253;82158;Y20-24;True;female;G;False;True;129253;36697
131025;82158;Y20-24;False;female;S;True;False;131025;43923
151914;95619;Y20-24;False;female;I;False;True;151914;36697
